period_start,period_end,period_start_utc,period_end_utc,sn,n_datapoints,rh,temp,pm1,pm25,pm10,co,no,no2,o3
2024-08-08T12:00:00-04:00,2024-08-08T13:00:00-04:00,2024-08-08T16:00:00+00:00,2024-08-08T17:00:00+00:00,MOD-00174,0,,,,,,,,,
2024-08-08T13:00:00-04:00,2024-08-08T14:00:00-04:00,2024-08-08T17:00:00+00:00,2024-08-08T18:00:00+00:00,MOD-00174,0,,,,,,,,,
2024-08-08T14:00:00-04:00,2024-08-08T15:00:00-04:00,2024-08-08T18:00:00+00:00,2024-08-08T19:00:00+00:00,MOD-00174,0,,,,,,,,,
2024-08-08T15:00:00-04:00,2024-08-08T16:00:00-04:00,2024-08-08T19:00:00+00:00,2024-08-08T20:00:00+00:00,MOD-00174,0,,,,,,,,,
2024-08-08T16:00:00-04:00,2024-08-08T17:00:00-04:00,2024-08-08T20:00:00+00:00,2024-08-08T21:00:00+00:00,MOD-00174,35,,,,,,,,,
2024-08-08T17:00:00-04:00,2024-08-08T18:00:00-04:00,2024-08-08T21:00:00+00:00,2024-08-08T22:00:00+00:00,MOD-00174,60,58.063,24.098,6.016,6.559,17.493,,,,
2024-08-08T18:00:00-04:00,2024-08-08T19:00:00-04:00,2024-08-08T22:00:00+00:00,2024-08-08T23:00:00+00:00,MOD-00174,60,63.347,22.345,5.993,6.533,17.398,554.599,2.23,31.95,81.841
2024-08-08T19:00:00-04:00,2024-08-08T20:00:00-04:00,2024-08-08T23:00:00+00:00,2024-08-09T00:00:00+00:00,MOD-00174,60,68.153,21.157,5.926,6.673,19.179,503.009,2.06,28.745,75.252
2024-08-08T20:00:00-04:00,2024-08-08T21:00:00-04:00,2024-08-09T00:00:00+00:00,2024-08-09T01:00:00+00:00,MOD-00174,60,79.873,19.91,6.125,7.014,9.711,478.275,1.599,41.552,75.253
2024-08-08T21:00:00-04:00,2024-08-08T22:00:00-04:00,2024-08-09T01:00:00+00:00,2024-08-09T02:00:00+00:00,MOD-00174,60,82.687,19.623,6.352,7.429,14.295,445.508,1.78,39.791,71.663
2024-08-08T22:00:00-04:00,2024-08-08T23:00:00-04:00,2024-08-09T02:00:00+00:00,2024-08-09T03:00:00+00:00,MOD-00174,60,82.79,19.747,6.332,7.747,20.745,398.12,1.75,37.084,67.997
2024-08-08T23:00:00-04:00,2024-08-09T00:00:00-04:00,2024-08-09T03:00:00+00:00,2024-08-09T04:00:00+00:00,MOD-00174,60,82.395,19.918,6.277,7.462,18.225,369.761,1.746,35.428,65.03
2024-08-09T00:00:00-04:00,2024-08-09T01:00:00-04:00,2024-08-09T04:00:00+00:00,2024-08-09T05:00:00+00:00,MOD-00174,60,83.19,19.872,6.17,7.864,25.636,332.864,1.987,33.82,64.466
2024-08-09T01:00:00-04:00,2024-08-09T02:00:00-04:00,2024-08-09T05:00:00+00:00,2024-08-09T06:00:00+00:00,MOD-00174,60,85.172,19.712,5.316,6.635,58.971,311.313,2.171,32.207,66.158
2024-08-09T02:00:00-04:00,2024-08-09T03:00:00-04:00,2024-08-09T06:00:00+00:00,2024-08-09T07:00:00+00:00,MOD-00174,60,86.497,19.617,4.806,5.599,27.821,300.164,2.294,21.049,65.36
2024-08-09T03:00:00-04:00,2024-08-09T04:00:00-04:00,2024-08-09T07:00:00+00:00,2024-08-09T08:00:00+00:00,MOD-00174,60,86.67,19.702,4.904,6.148,12.755,295.945,2.295,13.515,63.676
2024-08-09T04:00:00-04:00,2024-08-09T05:00:00-04:00,2024-08-09T08:00:00+00:00,2024-08-09T09:00:00+00:00,MOD-00174,60,86.62,19.852,3.716,4.782,11.335,289.978,2.123,13.179,61.999
2024-08-09T05:00:00-04:00,2024-08-09T06:00:00-04:00,2024-08-09T09:00:00+00:00,2024-08-09T10:00:00+00:00,MOD-00174,60,87.478,19.928,4.553,5.307,15.599,299.83,2.339,14.008,60.675
2024-08-09T06:00:00-04:00,2024-08-09T07:00:00-04:00,2024-08-09T10:00:00+00:00,2024-08-09T11:00:00+00:00,MOD-00174,60,87.962,20.143,6.012,7.758,43.882,347.256,2.352,16.923,58.172
2024-08-09T07:00:00-04:00,2024-08-09T08:00:00-04:00,2024-08-09T11:00:00+00:00,2024-08-09T12:00:00+00:00,MOD-00174,60,88.142,20.515,6.828,8.755,61.396,398.597,2.212,16.184,56.393
2024-08-09T08:00:00-04:00,2024-08-09T09:00:00-04:00,2024-08-09T12:00:00+00:00,2024-08-09T13:00:00+00:00,MOD-00174,60,87.715,21.345,8.418,10.408,47.207,451.711,2.097,14.095,56.138
2024-08-09T09:00:00-04:00,2024-08-09T10:00:00-04:00,2024-08-09T13:00:00+00:00,2024-08-09T14:00:00+00:00,MOD-00174,60,84.735,22.758,9.43,11.668,20.849,509.274,1.498,32.806,53.46
2024-08-09T10:00:00-04:00,2024-08-09T11:00:00-04:00,2024-08-09T14:00:00+00:00,2024-08-09T15:00:00+00:00,MOD-00174,60,83.448,23.633,10.171,12.701,28.388,556.698,1.374,33.85,52.382
2024-08-09T11:00:00-04:00,2024-08-09T12:00:00-04:00,2024-08-09T15:00:00+00:00,2024-08-09T16:00:00+00:00,MOD-00174,60,80.825,25.613,14.197,17.709,48.757,679.753,4.935,25.417,56.197
2024-08-09T12:00:00-04:00,2024-08-09T13:00:00-04:00,2024-08-09T16:00:00+00:00,2024-08-09T17:00:00+00:00,MOD-00174,60,69.318,29.933,8.762,11.384,28.096,564.591,7.717,7.344,53.258
2024-08-09T13:00:00-04:00,2024-08-09T14:00:00-04:00,2024-08-09T17:00:00+00:00,2024-08-09T18:00:00+00:00,MOD-00174,60,57.44,33.383,5.317,8.251,27.871,386.138,4.646,6.373,48.032
2024-08-09T14:00:00-04:00,2024-08-09T15:00:00-04:00,2024-08-09T18:00:00+00:00,2024-08-09T19:00:00+00:00,MOD-00174,60,52.565,34.302,4.467,7.592,25.651,329.925,2.913,4.698,49.178
2024-08-09T15:00:00-04:00,2024-08-09T16:00:00-04:00,2024-08-09T19:00:00+00:00,2024-08-09T20:00:00+00:00,MOD-00174,60,54.225,33.545,4.304,7.78,29.136,332.041,1.916,4.726,54.574
2024-08-09T16:00:00-04:00,2024-08-09T17:00:00-04:00,2024-08-09T20:00:00+00:00,2024-08-09T21:00:00+00:00,MOD-00174,60,56.815,32.792,3.675,7.443,34.598,337.982,2.03,6.409,57.121
2024-08-09T17:00:00-04:00,2024-08-09T18:00:00-04:00,2024-08-09T21:00:00+00:00,2024-08-09T22:00:00+00:00,MOD-00174,60,59.313,31.845,3.927,8.297,37.535,334.632,2.158,5.822,57.068
2024-08-09T18:00:00-04:00,2024-08-09T19:00:00-04:00,2024-08-09T22:00:00+00:00,2024-08-09T23:00:00+00:00,MOD-00174,60,63.485,30.56,4.078,9.304,40.302,330.084,2.026,3.566,58.251
2024-08-09T19:00:00-04:00,2024-08-09T20:00:00-04:00,2024-08-09T23:00:00+00:00,2024-08-10T00:00:00+00:00,MOD-00174,60,65.967,29.74,4.026,9.841,50.454,312.33,1.783,3.842,58.418
2024-08-09T20:00:00-04:00,2024-08-09T21:00:00-04:00,2024-08-10T00:00:00+00:00,2024-08-10T01:00:00+00:00,MOD-00174,60,70.527,28.917,4.22,10.501,49.044,308.873,1.712,8.504,61.181
2024-08-09T21:00:00-04:00,2024-08-09T22:00:00-04:00,2024-08-10T01:00:00+00:00,2024-08-10T02:00:00+00:00,MOD-00174,60,72.61,28.462,4.707,11.427,53.372,309.256,1.647,16.264,61.903
2024-08-09T22:00:00-04:00,2024-08-09T23:00:00-04:00,2024-08-10T02:00:00+00:00,2024-08-10T03:00:00+00:00,MOD-00174,60,77.97,27.45,4.577,12.349,55.591,296.558,1.469,8.089,62.946
2024-08-09T23:00:00-04:00,2024-08-10T00:00:00-04:00,2024-08-10T03:00:00+00:00,2024-08-10T04:00:00+00:00,MOD-00174,60,83.78,26.253,3.612,10.129,29.969,297.058,1.342,29.651,65.354
2024-08-10T00:00:00-04:00,2024-08-10T01:00:00-04:00,2024-08-10T04:00:00+00:00,2024-08-10T05:00:00+00:00,MOD-00174,60,84.388,25.968,3.957,8.962,25.367,297.516,1.363,18.579,63.499
2024-08-10T01:00:00-04:00,2024-08-10T02:00:00-04:00,2024-08-10T05:00:00+00:00,2024-08-10T06:00:00+00:00,MOD-00174,60,84.872,25.907,3.854,7.456,16.518,291.27,1.375,12.218,62.309
2024-08-10T02:00:00-04:00,2024-08-10T03:00:00-04:00,2024-08-10T06:00:00+00:00,2024-08-10T07:00:00+00:00,MOD-00174,60,84.512,25.46,1.553,2.574,5.221,283.689,1.349,12.23,62.248
2024-08-10T03:00:00-04:00,2024-08-10T04:00:00-04:00,2024-08-10T07:00:00+00:00,2024-08-10T08:00:00+00:00,MOD-00174,60,83.44,25.21,1.837,2.673,6.462,281.477,1.375,21.934,62.833
2024-08-10T04:00:00-04:00,2024-08-10T05:00:00-04:00,2024-08-10T08:00:00+00:00,2024-08-10T09:00:00+00:00,MOD-00174,60,86.008,24.872,1.92,2.95,7.068,289.715,1.479,11.714,63.252
2024-08-10T05:00:00-04:00,2024-08-10T06:00:00-04:00,2024-08-10T09:00:00+00:00,2024-08-10T10:00:00+00:00,MOD-00174,60,87.047,24.72,1.117,1.655,4.854,297.613,1.612,8.108,60.035
2024-08-10T06:00:00-04:00,2024-08-10T07:00:00-04:00,2024-08-10T10:00:00+00:00,2024-08-10T11:00:00+00:00,MOD-00174,60,86.475,24.907,0.875,1.297,5.446,300.82,1.547,8.494,55.787
2024-08-10T07:00:00-04:00,2024-08-10T08:00:00-04:00,2024-08-10T11:00:00+00:00,2024-08-10T12:00:00+00:00,MOD-00174,60,85.978,25.138,0.955,1.415,4.408,311.159,1.367,8.457,52.462
2024-08-10T08:00:00-04:00,2024-08-10T09:00:00-04:00,2024-08-10T12:00:00+00:00,2024-08-10T13:00:00+00:00,MOD-00174,60,82.925,25.622,1.468,1.767,3.572,311.81,1.324,17.506,53.138
2024-08-10T09:00:00-04:00,2024-08-10T10:00:00-04:00,2024-08-10T13:00:00+00:00,2024-08-10T14:00:00+00:00,MOD-00174,60,73.838,27.563,2.497,2.777,5.025,305.717,1.546,12.157,51.694
2024-08-10T10:00:00-04:00,2024-08-10T11:00:00-04:00,2024-08-10T14:00:00+00:00,2024-08-10T15:00:00+00:00,MOD-00174,60,63.152,29.702,4.268,4.584,8.093,288.596,1.889,5.323,47.86
2024-08-10T11:00:00-04:00,2024-08-10T12:00:00-04:00,2024-08-10T15:00:00+00:00,2024-08-10T16:00:00+00:00,MOD-00174,60,56.358,30.943,6.442,6.808,9.893,299.968,2.153,4.52,48.994
2024-08-10T12:00:00-04:00,2024-08-10T13:00:00-04:00,2024-08-10T16:00:00+00:00,2024-08-10T17:00:00+00:00,MOD-00174,60,42.765,34.34,8.541,8.921,14.415,272.976,8.115,5.011,46.553
2024-08-10T13:00:00-04:00,2024-08-10T14:00:00-04:00,2024-08-10T17:00:00+00:00,2024-08-10T18:00:00+00:00,MOD-00174,60,36.002,36.198,9.741,10.031,13.771,270.309,2.579,4.607,51.578
2024-08-10T14:00:00-04:00,2024-08-10T15:00:00-04:00,2024-08-10T18:00:00+00:00,2024-08-10T19:00:00+00:00,MOD-00174,60,34.967,36.33,10.053,10.375,14.91,315.863,2.56,10.172,59.319
2024-08-10T15:00:00-04:00,2024-08-10T16:00:00-04:00,2024-08-10T19:00:00+00:00,2024-08-10T20:00:00+00:00,MOD-00174,60,30.217,36.617,9.031,9.302,13.68,309.119,2.732,16.595,60.382
2024-08-10T16:00:00-04:00,2024-08-10T17:00:00-04:00,2024-08-10T20:00:00+00:00,2024-08-10T21:00:00+00:00,MOD-00174,60,29.967,35.578,7.726,7.935,11.548,339.141,2.49,25.411,63.167
2024-08-10T17:00:00-04:00,2024-08-10T18:00:00-04:00,2024-08-10T21:00:00+00:00,2024-08-10T22:00:00+00:00,MOD-00174,60,30.923,33.972,5.735,5.94,10.118,361.201,2.207,31.837,63.273
2024-08-10T18:00:00-04:00,2024-08-10T19:00:00-04:00,2024-08-10T22:00:00+00:00,2024-08-10T23:00:00+00:00,MOD-00174,60,34.175,31.787,4.838,5.039,7.802,391.241,2.103,37.589,63.353
2024-08-10T19:00:00-04:00,2024-08-10T20:00:00-04:00,2024-08-10T23:00:00+00:00,2024-08-11T00:00:00+00:00,MOD-00174,60,37.847,29.338,5.004,5.204,8.492,403.937,2.46,41.429,63.057
2024-08-10T20:00:00-04:00,2024-08-10T21:00:00-04:00,2024-08-11T00:00:00+00:00,2024-08-11T01:00:00+00:00,MOD-00174,60,43.217,27.143,5.88,6.1,10.652,419.757,4.078,43.582,63.73
2024-08-10T21:00:00-04:00,2024-08-10T22:00:00-04:00,2024-08-11T01:00:00+00:00,2024-08-11T02:00:00+00:00,MOD-00174,60,45.937,25.838,6.791,7.015,10.347,412.989,5.033,42.39,63.43
2024-08-10T22:00:00-04:00,2024-08-10T23:00:00-04:00,2024-08-11T02:00:00+00:00,2024-08-11T03:00:00+00:00,MOD-00174,60,49.02,25.012,8.184,8.404,11.761,442.118,3.519,42.492,61.188
2024-08-10T23:00:00-04:00,2024-08-11T00:00:00-04:00,2024-08-11T03:00:00+00:00,2024-08-11T04:00:00+00:00,MOD-00174,60,52.268,24.398,8.606,8.869,12.952,470.054,2.582,42.509,59.222
2024-08-11T00:00:00-04:00,2024-08-11T01:00:00-04:00,2024-08-11T04:00:00+00:00,2024-08-11T05:00:00+00:00,MOD-00174,60,54.747,23.987,8.08,8.334,11.869,431.088,2.328,40.923,59.177
2024-08-11T01:00:00-04:00,2024-08-11T02:00:00-04:00,2024-08-11T05:00:00+00:00,2024-08-11T06:00:00+00:00,MOD-00174,60,54.672,23.688,8.277,8.571,12.787,389.475,2.384,38.184,58.217
2024-08-11T02:00:00-04:00,2024-08-11T03:00:00-04:00,2024-08-11T06:00:00+00:00,2024-08-11T07:00:00+00:00,MOD-00174,60,55.013,23.178,7.978,8.265,12.186,361.786,2.396,37.809,55.769
2024-08-11T03:00:00-04:00,2024-08-11T04:00:00-04:00,2024-08-11T07:00:00+00:00,2024-08-11T08:00:00+00:00,MOD-00174,60,58.32,22.483,8.103,8.434,13.502,366.173,2.368,38.994,54.976
2024-08-11T04:00:00-04:00,2024-08-11T05:00:00-04:00,2024-08-11T08:00:00+00:00,2024-08-11T09:00:00+00:00,MOD-00174,60,61.027,21.772,8.159,8.506,13.169,380.443,2.386,39.373,53.317
2024-08-11T05:00:00-04:00,2024-08-11T06:00:00-04:00,2024-08-11T09:00:00+00:00,2024-08-11T10:00:00+00:00,MOD-00174,60,63.665,20.94,10.046,10.398,14.624,465.165,2.52,39.625,51.893
2024-08-11T06:00:00-04:00,2024-08-11T07:00:00-04:00,2024-08-11T10:00:00+00:00,2024-08-11T11:00:00+00:00,MOD-00174,60,65.377,20.382,8.331,8.7,13.687,377.954,2.449,38.995,52.619
2024-08-11T07:00:00-04:00,2024-08-11T08:00:00-04:00,2024-08-11T11:00:00+00:00,2024-08-11T12:00:00+00:00,MOD-00174,60,59.62,21.148,6.991,7.335,13.3,329.764,2.416,34.617,51.993
2024-08-11T08:00:00-04:00,2024-08-11T09:00:00-04:00,2024-08-11T12:00:00+00:00,2024-08-11T13:00:00+00:00,MOD-00174,60,50.982,23.295,6.488,6.734,10.636,296.74,3.388,23.565,51.386
2024-08-11T09:00:00-04:00,2024-08-11T10:00:00-04:00,2024-08-11T13:00:00+00:00,2024-08-11T14:00:00+00:00,MOD-00174,60,40.222,26.407,6.697,6.882,10.314,250.571,4.423,16.81,50.565
2024-08-11T10:00:00-04:00,2024-08-11T11:00:00-04:00,2024-08-11T14:00:00+00:00,2024-08-11T15:00:00+00:00,MOD-00174,60,35.863,28.372,6.554,6.725,9.415,237.964,3.517,19.33,51.836
2024-08-11T11:00:00-04:00,2024-08-11T12:00:00-04:00,2024-08-11T15:00:00+00:00,2024-08-11T16:00:00+00:00,MOD-00174,60,31.588,29.968,5.538,5.703,8.748,226.953,2.029,21.715,54.005
2024-08-11T12:00:00-04:00,2024-08-11T13:00:00-04:00,2024-08-11T16:00:00+00:00,2024-08-11T17:00:00+00:00,MOD-00174,60,29.427,31.668,5.439,5.604,7.829,233.6,2.154,26.278,58.026
2024-08-11T13:00:00-04:00,2024-08-11T14:00:00-04:00,2024-08-11T17:00:00+00:00,2024-08-11T18:00:00+00:00,MOD-00174,60,26.002,33.428,5.227,5.369,7.821,226.438,2.863,24.508,59.054
2024-08-11T14:00:00-04:00,2024-08-11T15:00:00-04:00,2024-08-11T18:00:00+00:00,2024-08-11T19:00:00+00:00,MOD-00174,60,24.605,33.735,5.218,5.347,7.644,238.387,2.967,26.842,60.879
2024-08-11T15:00:00-04:00,2024-08-11T16:00:00-04:00,2024-08-11T19:00:00+00:00,2024-08-11T20:00:00+00:00,MOD-00174,60,27.912,32.175,5.448,5.574,8.15,306.994,2.309,34.832,66.093
2024-08-11T16:00:00-04:00,2024-08-11T17:00:00-04:00,2024-08-11T20:00:00+00:00,2024-08-11T21:00:00+00:00,MOD-00174,60,28.107,32.783,6.011,6.148,8.321,317.59,2.389,33.313,65.178
2024-08-11T17:00:00-04:00,2024-08-11T18:00:00-04:00,2024-08-11T21:00:00+00:00,2024-08-11T22:00:00+00:00,MOD-00174,60,32.692,31.767,6.625,6.791,10.611,372.794,1.932,37.578,67.135
2024-08-11T18:00:00-04:00,2024-08-11T19:00:00-04:00,2024-08-11T22:00:00+00:00,2024-08-11T23:00:00+00:00,MOD-00174,60,36.317,30.497,7.671,7.853,12.303,395.395,2.209,39.296,67.562
2024-08-11T19:00:00-04:00,2024-08-11T20:00:00-04:00,2024-08-11T23:00:00+00:00,2024-08-12T00:00:00+00:00,MOD-00174,60,43.443,28.032,8.857,9.082,12.725,445.22,3.646,43.712,68.845
2024-08-11T20:00:00-04:00,2024-08-11T21:00:00-04:00,2024-08-12T00:00:00+00:00,2024-08-12T01:00:00+00:00,MOD-00174,60,49.46,26.34,9.237,9.478,13.537,454.679,3.313,44.359,68.436
2024-08-11T21:00:00-04:00,2024-08-11T22:00:00-04:00,2024-08-12T01:00:00+00:00,2024-08-12T02:00:00+00:00,MOD-00174,60,52.793,25.192,8.945,9.176,14.878,435.371,2.381,42.174,68.06
2024-08-11T22:00:00-04:00,2024-08-11T23:00:00-04:00,2024-08-12T02:00:00+00:00,2024-08-12T03:00:00+00:00,MOD-00174,60,54.797,24.223,8.93,9.196,15.798,408.06,2.315,40.5,67.101
2024-08-11T23:00:00-04:00,2024-08-12T00:00:00-04:00,2024-08-12T03:00:00+00:00,2024-08-12T04:00:00+00:00,MOD-00174,60,57.095,23.407,9.107,9.419,16.028,389.174,2.328,39.989,66.442
2024-08-12T00:00:00-04:00,2024-08-12T01:00:00-04:00,2024-08-12T04:00:00+00:00,2024-08-12T05:00:00+00:00,MOD-00174,60,60.305,22.59,7.89,8.148,13.117,373.855,2.427,39.234,63.619
2024-08-12T01:00:00-04:00,2024-08-12T02:00:00-04:00,2024-08-12T05:00:00+00:00,2024-08-12T06:00:00+00:00,MOD-00174,60,59.548,21.902,4.554,4.732,7.21,323.841,2.403,37.57,58.392
2024-08-12T02:00:00-04:00,2024-08-12T03:00:00-04:00,2024-08-12T06:00:00+00:00,2024-08-12T07:00:00+00:00,MOD-00174,60,60.927,21.147,3.596,3.775,5.887,310.833,2.4,37.757,56.404
2024-08-12T03:00:00-04:00,2024-08-12T04:00:00-04:00,2024-08-12T07:00:00+00:00,2024-08-12T08:00:00+00:00,MOD-00174,60,62.15,20.355,2.897,3.061,5.276,303.472,2.451,37.81,56.279
2024-08-12T04:00:00-04:00,2024-08-12T05:00:00-04:00,2024-08-12T08:00:00+00:00,2024-08-12T09:00:00+00:00,MOD-00174,60,63.927,19.68,2.734,2.906,4.707,299.867,2.722,38.448,56.206
2024-08-12T05:00:00-04:00,2024-08-12T06:00:00-04:00,2024-08-12T09:00:00+00:00,2024-08-12T10:00:00+00:00,MOD-00174,60,66.023,18.988,2.891,3.084,5.069,304.747,2.52,39.269,54.531
2024-08-12T06:00:00-04:00,2024-08-12T07:00:00-04:00,2024-08-12T10:00:00+00:00,2024-08-12T11:00:00+00:00,MOD-00174,60,67.525,18.637,2.696,2.905,6.072,310.676,1.994,39.007,55.068
2024-08-12T07:00:00-04:00,2024-08-12T08:00:00-04:00,2024-08-12T11:00:00+00:00,2024-08-12T12:00:00+00:00,MOD-00174,60,64.957,19.448,2.983,3.195,7.634,317.235,2.674,37.058,54.081
2024-08-12T08:00:00-04:00,2024-08-12T09:00:00-04:00,2024-08-12T12:00:00+00:00,2024-08-12T13:00:00+00:00,MOD-00174,60,58.138,21.217,3.135,3.37,8.31,286.986,2.415,29.276,51.962
2024-08-12T09:00:00-04:00,2024-08-12T10:00:00-04:00,2024-08-12T13:00:00+00:00,2024-08-12T14:00:00+00:00,MOD-00174,60,48.905,23.627,2.795,2.971,8.184,257.906,4.143,24.236,48.049
2024-08-12T10:00:00-04:00,2024-08-12T11:00:00-04:00,2024-08-12T14:00:00+00:00,2024-08-12T15:00:00+00:00,MOD-00174,60,42.698,25.71,2.858,3.023,6.447,233.623,5.069,28.467,47.856
2024-08-12T11:00:00-04:00,2024-08-12T12:00:00-04:00,2024-08-12T15:00:00+00:00,2024-08-12T16:00:00+00:00,MOD-00174,60,38.393,27.5,2.937,3.09,6.559,224.991,3.578,27.052,49.786
2024-08-12T12:00:00-04:00,2024-08-12T13:00:00-04:00,2024-08-12T16:00:00+00:00,2024-08-12T17:00:00+00:00,MOD-00174,60,34.923,29.293,3.177,3.34,5.806,224.451,2.792,27.993,50.433
2024-08-12T13:00:00-04:00,2024-08-12T14:00:00-04:00,2024-08-12T17:00:00+00:00,2024-08-12T18:00:00+00:00,MOD-00174,60,32.405,31.075,3.514,3.676,6.061,232.959,2.074,27.837,51.419
2024-08-12T14:00:00-04:00,2024-08-12T15:00:00-04:00,2024-08-12T18:00:00+00:00,2024-08-12T19:00:00+00:00,MOD-00174,60,34.993,29.363,3.602,3.77,7.163,294.079,2.338,35.4,55.832
2024-08-12T15:00:00-04:00,2024-08-12T16:00:00-04:00,2024-08-12T19:00:00+00:00,2024-08-12T20:00:00+00:00,MOD-00174,60,37.282,28.622,4.319,4.492,8.75,317.057,2.505,37.16,58.573
2024-08-12T16:00:00-04:00,2024-08-12T17:00:00-04:00,2024-08-12T20:00:00+00:00,2024-08-12T21:00:00+00:00,MOD-00174,60,36.515,29.27,4.444,4.626,8.242,312.93,2.43,34.808,60.741
2024-08-12T17:00:00-04:00,2024-08-12T18:00:00-04:00,2024-08-12T21:00:00+00:00,2024-08-12T22:00:00+00:00,MOD-00174,60,39.902,28.83,5.126,5.305,8.526,318.048,3.135,37.757,58.883
2024-08-12T18:00:00-04:00,2024-08-12T19:00:00-04:00,2024-08-12T22:00:00+00:00,2024-08-12T23:00:00+00:00,MOD-00174,60,44.917,26.482,4.985,5.155,8.512,358.791,4.974,40.735,60.472
2024-08-12T19:00:00-04:00,2024-08-12T20:00:00-04:00,2024-08-12T23:00:00+00:00,2024-08-13T00:00:00+00:00,MOD-00174,60,51.265,24.843,5.107,5.294,8.442,378.739,2.995,43.468,61.9
2024-08-12T20:00:00-04:00,2024-08-12T21:00:00-04:00,2024-08-13T00:00:00+00:00,2024-08-13T01:00:00+00:00,MOD-00174,60,51.43,23.683,3.997,4.131,5.487,352.212,2.814,40.194,58.081
2024-08-12T21:00:00-04:00,2024-08-12T22:00:00-04:00,2024-08-13T01:00:00+00:00,2024-08-13T02:00:00+00:00,MOD-00174,60,54.028,22.608,3.756,3.879,5.332,333.552,2.407,40.445,56.64
2024-08-12T22:00:00-04:00,2024-08-12T23:00:00-04:00,2024-08-13T02:00:00+00:00,2024-08-13T03:00:00+00:00,MOD-00174,60,58.482,21.747,3.688,3.832,5.194,334.57,2.362,40.982,56.459
2024-08-12T23:00:00-04:00,2024-08-13T00:00:00-04:00,2024-08-13T03:00:00+00:00,2024-08-13T04:00:00+00:00,MOD-00174,60,62.492,20.978,3.691,3.857,5.863,333.548,2.492,40.845,54.953
2024-08-13T00:00:00-04:00,2024-08-13T01:00:00-04:00,2024-08-13T04:00:00+00:00,2024-08-13T05:00:00+00:00,MOD-00174,60,65.282,20.287,3.659,3.879,7.463,322.576,2.457,40.441,52.578
2024-08-13T01:00:00-04:00,2024-08-13T02:00:00-04:00,2024-08-13T05:00:00+00:00,2024-08-13T06:00:00+00:00,MOD-00174,60,67.52,19.728,3.348,3.517,5.62,306.919,1.896,39.233,50.885
2024-08-13T02:00:00-04:00,2024-08-13T03:00:00-04:00,2024-08-13T06:00:00+00:00,2024-08-13T07:00:00+00:00,MOD-00174,60,68.965,19.24,3.145,3.347,5.829,292.906,1.695,38.489,49.132
2024-08-13T03:00:00-04:00,2024-08-13T04:00:00-04:00,2024-08-13T07:00:00+00:00,2024-08-13T08:00:00+00:00,MOD-00174,60,69.017,19.0,3.074,3.276,5.996,288.205,1.742,37.424,47.979
2024-08-13T04:00:00-04:00,2024-08-13T05:00:00-04:00,2024-08-13T08:00:00+00:00,2024-08-13T09:00:00+00:00,MOD-00174,60,69.25,18.938,3.152,3.37,5.425,286.234,1.712,37.172,47.03
2024-08-13T05:00:00-04:00,2024-08-13T06:00:00-04:00,2024-08-13T09:00:00+00:00,2024-08-13T10:00:00+00:00,MOD-00174,60,69.713,18.662,3.356,3.591,6.203,300.44,1.845,37.279,45.413
2024-08-13T06:00:00-04:00,2024-08-13T07:00:00-04:00,2024-08-13T10:00:00+00:00,2024-08-13T11:00:00+00:00,MOD-00174,60,70.793,18.447,3.311,3.558,6.423,323.558,1.992,37.767,44.975
